v8-version,5,1,281,88,0
code-creation,Stub,4,0x3d2d2ec2ab60,216,"StoreFieldStub"
code-creation,Stub,4,0x3d2d2ec2ac40,531,"StoreTransitionStub"
code-creation,Handler,4,0x3d2d2ec2ae60,192,"maxHeaderPairs"
code-creation,Handler,4,0x3d2d2ec2af20,164,"addListener"
code-creation,Handler,4,0x3d2d2ec2afe0,212,"error"
code-creation,Handler,4,0x3d2d2ec2b0c0,212,"close"
code-creation,Handler,4,0x3d2d2ec2b1a0,200,"onIncoming"
code-creation,Handler,4,0x3d2d2ec2b280,212,"data"
code-creation,Handler,4,0x3d2d2ec2b360,164,"resume"
code-creation,Stub,4,0x3d2d2ec2b420,112,"LoadFieldStub"
code-creation,Stub,4,0x3d2d2ec2b4a0,216,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec2b580,212,"resume"
code-creation,Handler,4,0x3d2d2ec2b660,212,"pause"
code-creation,Handler,4,0x3d2d2ec2b740,212,"on"
code-creation,Handler,4,0x3d2d2ec2b820,191,"_externalStream"
tick,0x7f6442ccc6fd,10645745,0,0x0,0,0xd07450,0x3d2d2ec237b9,0x3d2d2ec22b10,0x3d2d2eb21c60,0x3d2d2ec1f80e
code-creation,Stub,4,0x3d2d2ec2b8e0,216,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec2b9c0,164,"consume"
code-creation,Handler,4,0x3d2d2ec2ba80,200,"_paused"
code-creation,Stub,4,0x3d2d2ec2bb60,184,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec2bc20,164,"emit"
code-creation,Handler,4,0x3d2d2ec2bce0,212,"read"
code-creation,Handler,4,0x3d2d2ec2bdc0,200,"_consuming"
code-creation,Stub,4,0x3d2d2ec2bea0,120,"LoadConstantStub"
tick,0xcae4ee,10646797,0,0x0,4
tick,0xcaecfa,10647856,0,0x0,4
tick,0xcaecab,10648951,0,0x0,4
tick,0xcae593,10650014,0,0x0,4
tick,0xcaa4cf,10651074,0,0x0,4
tick,0x0,10652153,0,0x7fff11c7c710,2
code-creation,LazyCompile,0,0x3d2d2ec2bf20,1932,"parserOnHeadersComplete _http_common.js:45:33",0x9fa196b6390,~
code-creation,LazyCompile,0,0x3d2d2ec2c6c0,1204,"IncomingMessage _http_incoming.js:20:25",0x9fa196b4768,~
code-creation,Handler,4,0x3d2d2ec2cb80,224,"_readableState"
code-creation,Handler,4,0x3d2d2ec2cc60,200,"readable"
code-creation,Handler,4,0x3d2d2ec2cd40,200,"domain"
code-creation,Handler,4,0x3d2d2ec2ce20,164,"_events"
code-creation,Handler,4,0x3d2d2ec2cee0,200,"_events"
code-creation,Handler,4,0x3d2d2ec2cfc0,192,"_eventsCount"
code-creation,Handler,4,0x3d2d2ec2d080,164,"_maxListeners"
code-creation,Handler,4,0x3d2d2ec2d140,200,"_maxListeners"
code-creation,Stub,15,0x3d2d2ec2d220,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:Smi*String->String)"
code-creation,Stub,15,0x3d2d2ec2d2a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,LazyCompile,0,0x3d2d2ec2d320,960,"IncomingMessage._addHeaderLines _http_incoming.js:103:53",0x9fa196b4b28,~
tick,0x7f6442cd6aca,10653237,0,0x0,1
tick,0xcd97d2,10654384,0,0x0,1
tick,0x7f6442faf30a,10656279,0,0x0,1
tick,0xcbb535,10656511,0,0x0,1
tick,0xcafd9c,10657553,0,0x0,1
code-creation,LazyCompile,0,0x3d2d2ea3de80,1892,"IncomingMessage._addHeaderLine _http_incoming.js:132:52",0x9fa196b4be8,~
code-creation,Handler,4,0x3d2d2ec2b580,164,"_addHeaderLine"
code-creation,Handler,4,0x3d2d2ec2b640,185,"toLowerCase"
code-creation,LazyCompile,0,0x3d2d2ec2d6e0,2548,"parserOnIncoming _http_server.js:463:28",0x1946c37f3300,~
tick,0xffd394,10658652,0,0x7fff11c7d2d0,2,0xe84b10,0x3d2d2ec2c5ff
code-creation,LazyCompile,0,0x3d2d2ec2e0e0,844,"ServerResponse _http_server.js:85:24",0x9fa196c2520,~
code-creation,LazyCompile,0,0x3d2d2ec2e440,1292,"OutgoingMessage _http_outgoing.js:48:25",0x9fa196bd0e8,~
code-creation,Handler,4,0x3d2d2ec2e960,200,"domain"
code-creation,Handler,4,0x3d2d2ec2ea40,164,"_events"
code-creation,Handler,4,0x3d2d2ec2eb00,200,"_events"
code-creation,Handler,4,0x3d2d2ec2ebe0,192,"_eventsCount"
code-creation,Handler,4,0x3d2d2ec2eca0,164,"_maxListeners"
code-creation,Handler,4,0x3d2d2ec2ed60,200,"_maxListeners"
code-creation,LazyCompile,0,0x3d2d2ec2ee40,652,"ServerResponse.assignSocket _http_server.js:134:49",0x9fa196c2be0,~
code-creation,LazyCompile,0,0x3d2d2ec2f0e0,780,"socketOnWrap _http_server.js:588:22",0x9fa196c2a60,~
code-creation,LazyCompile,0,0x3d2d2ec2f400,580,"OutgoingMessage._flush _http_outgoing.js:646:44",0x9fa196be248,~
code-creation,LazyCompile,0,0x3d2d2ec2f660,1304,"_flushOutput _http_outgoing.js:664:63",0x9fa196be308,~
code-creation,Handler,4,0x3d2d2ec2fb80,209,"finish"
code-creation,LazyCompile,0,0x3d2d2ec2fc60,260,"app /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/express.js:37:21",0x3a9c2ccea738,~
code-creation,LazyCompile,0,0x3d2d2ec2fd80,780,"handle /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/application.js:158:29",0x19d18d073480,~
code-creation,LazyCompile,0,0x3d2d2ec300a0,524,"logerror /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/application.js:628:18",0x19d18d0730c0,~
code-creation,LazyCompile,0,0x3d2d2ec302c0,628,"finalhandler /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/finalhandler/index.js:77:23",0x19d18d075d30,~
tick,0xe0eaa0,10659668,0,0x7fff11c7d2c0,2,0xe84b10,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-creation,LazyCompile,0,0x3d2d2ec30540,2004,"handle /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:136:31",0x9fa19666568,~
code-creation,LazyCompile,0,0x3d2d2ec30d20,996,"getProtohost /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:535:22",0x9fa19665ea8,~
code-creation,LazyCompile,0,0x3d2d2ec31120,1008,"restore /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:620:17",0x9fa196661a8,~
code-creation,Handler,4,0x3d2d2ec31520,171,"Array"
code-creation,LazyCompile,0,0x3d2d2ec315e0,3400,"next /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:176:16",0x2138f1fc93d0,~
code-disable-optimization,"getPathname","TryCatchStatement"
code-creation,LazyCompile,0,0x3d2d2ec32340,364,"getPathname /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:526:21",0x9fa19665de8,
code-creation,LazyCompile,0,0x3d2d2ec324c0,508,"parseurl /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/parseurl/index.js:40:18",0x19d18d0a8010,~
code-creation,LazyCompile,0,0x3d2d2ec326c0,964,"fresh /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/parseurl/index.js:133:15",0x19d18d0a8250,~
code-creation,LazyCompile,0,0x3d2d2ec32aa0,908,"fastparse /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/parseurl/index.js:100:19",0x19d18d0a8190,~
code-creation,RegExp,6,0x3d2d2ec32e40,1717,"^(\\/\\/?(?!\\/)[^\\?#\\s]*)(\\?[^#\\s]*)?$"
code-creation,LazyCompile,0,0x3d2d2ec33500,644,"Url url.js:20:13",0x19d18d0a99c8,~
code-disable-optimization,"matchLayer","TryCatchStatement"
code-creation,LazyCompile,0,0x3d2d2ec337a0,340,"matchLayer /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:572:20",0x9fa19666028,
tick,0x7f6442c20716,10660736,0,0x7f6442c2412d,2,0xe84b10,0x3d2d2ec31d4e,0x3d2d2ec30ccc,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-creation,LazyCompile,0,0x3d2d2ec33900,1744,"match /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/layer.js:110:39",0x9fa196afe20,~
code-creation,LazyCompile,0,0x3d2d2ec33fe0,860,"process_params /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:327:47",0x9fa19666628,~
code-creation,LazyCompile,0,0x3d2d2ec34340,460," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:275:64",0x2138f1fca3f0,~
code-creation,LazyCompile,0,0x3d2d2ec34520,1756,"trim_prefix /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:288:23",0x2138f1fc9490,~
code-disable-optimization,"handle","TryCatchStatement"
code-creation,LazyCompile,0,0x3d2d2ec34c00,508,"handle /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/layer.js:86:49",0x9fa196afd60,
code-creation,LazyCompile,0,0x3d2d2ec34e00,436,"query /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/middleware/query.js:38:24",0x3a9c2ccf20c8,~
code-creation,Stub,4,0x3d2d2ec34fc0,112,"LoadFieldStub"
code-creation,Stub,4,0x3d2d2ec35040,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x3d2d2ec350c0,292,"parseExtendedQueryString /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/utils.js:284:34",0x9fa196e0fe8,~
code-creation,LazyCompile,0,0x3d2d2ec35200,3576,"module.exports /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/qs/lib/parse.js:132:27",0x9fa196de940,~
code-creation,LazyCompile,0,0x3d2d2ec36000,388,"exports.isRegExp /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/qs/lib/utils.js:172:29",0x9fa196dc4b8,~
code-creation,Handler,4,0x3d2d2ec361a0,164,symbol("Symbol.hasInstance" hash 1cb9da9b)
code-creation,Stub,4,0x3d2d2ec36260,112,"LoadFieldStub"
tick,0xc57f4e,10661778,0,0x7fff11c7d330,0,0xd07450,0x3d2d2ec3218f,0x3d2d2ec34f6a,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec30ccc,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-creation,Handler,4,0x3d2d2ec362e0,164,"process_params"
code-creation,Stub,4,0x3d2d2ec363a0,112,"LoadFieldStub"
code-creation,Handler,4,0x3d2d2ec36420,164,"handle_request"
code-creation,Handler,4,0x3d2d2ec364e0,188,"length"
code-creation,LazyCompile,0,0x3d2d2ec365a0,876,"expressInit /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/middleware/init.js:29:30",0x3a9c2ccf3e08,~
code-creation,LazyCompile,0,0x3d2d2ec36920,1492,"OutgoingMessage.setHeader _http_outgoing.js:349:47",0x9fa196bdac8,~
code-creation,LazyCompile,0,0x3d2d2ec36f00,1440,"checkIsHttpToken _http_common.js:267:26",0x9fa196b68d0,~
code-creation,LazyCompile,0,0x3d2d2ec374a0,988,"isValidTokenChar _http_common.js:250:26",0x9fa196b6810,~
code-creation,LazyCompile,0,0x3d2d2ec37880,1944,"checkInvalidHeaderChar _http_common.js:303:32",0x9fa196b6990,~
code-creation,Stub,15,0x3d2d2ec38020,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,4,0x3d2d2ec380a0,164,"match"
code-creation,RegExp,6,0x3d2d2ec38160,1176,"^\\/static\\/?(?=\\/|$)"
code-creation,Handler,4,0x3d2d2ec38600,161,"undefined"
code-creation,RegExp,6,0x3d2d2ec386c0,850,"^\\/?$"
code-creation,LazyCompile,0,0x3d2d2ec38a20,636,"_handles_method /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/route.js:58:59",0x9fa19667880,~
code-creation,LazyCompile,0,0x3d2d2ec38ca0,948,"next /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/route.js:114:16",0x3a9c2ccf4d00,~
code-creation,Handler,4,0x3d2d2ec39060,188,"length"
code-creation,LazyCompile,0,0x3d2d2ec39120,292,"app.get /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/main.js:24:14",0x19d18d0663e0,~
code-creation,LazyCompile,0,0x3d2d2ec39260,788,"render /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/response.js:943:29",0x2b2e6fa85cc0,~
tick,0xe0ac40,10662835,0,0xe178cd,2,0xe84b10,0x3d2d2ec39531,0x3d2d2ec391fc,0x3d2d2ec34de3,0x3d2d2ec3903e,0x3d2d2ebf78f7,0x3d2d2ec34de3,0x3d2d2ec344af,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec368c6,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec34f6a,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec30ccc,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-creation,LazyCompile,0,0x3d2d2ec39580,2492,"render /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/application.js:531:29",0x19d18d073e40,~
code-creation,LazyCompile,0,0x3d2d2ec39f40,752,"module.exports /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/utils-merge/index.js:16:36",0x9fa196cb470,~
code-creation,Handler,4,0x3d2d2ec3a240,200,"q"
code-creation,Handler,4,0x3d2d2ec3a320,200,"_locals"
code-creation,LazyCompile,0,0x3d2d2ec3a400,1628,"View /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/view.js:53:14",0x9fa196dfd38,~
code-creation,Stub,15,0x3d2d2ec3aa60,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x3d2d2ec3aae0,880,"lookup /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/view.js:97:40",0x9fa196dfeb8,~
code-creation,LazyCompile,0,0x3d2d2ec3ae60,708,"resolve /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/view.js:139:42",0x9fa196e0038,~
code-creation,LazyCompile,0,0x3d2d2ec3b140,984,"join path.js:1205:22",0x19d18d025178,~
code-creation,Stub,15,0x3d2d2ec3b520,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec3b5a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x3d2d2ec3b620,980,"normalize path.js:1176:32",0x19d18d024ff8,~
code-creation,Stub,15,0x3d2d2ec3ba00,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-disable-optimization,"tryStat","TryCatchStatement"
code-creation,LazyCompile,0,0x3d2d2ec3ba80,420,"tryStat /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/view.js:167:17",0x9fa196dfdf8,
code-creation,LazyCompile,0,0x3d2d2ec3bc40,452,"fs.statSync fs.js:985:23",0x19d18d033b90,~
tick,0xdcc9b6,10663892,0,0x48,2,0xe84b10,0x3d2d2ec39f24,0x3d2d2ec39531,0x3d2d2ec391fc,0x3d2d2ec34de3,0x3d2d2ec3903e,0x3d2d2ebf78f7,0x3d2d2ec34de3,0x3d2d2ec344af,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec368c6,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec34f6a,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec30ccc,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-disable-optimization,"tryRender","TryCatchStatement"
code-creation,LazyCompile,0,0x3d2d2ec3be20,364,"tryRender /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/application.js:638:19",0x19d18d073180,
code-creation,LazyCompile,0,0x3d2d2ec3bfa0,388,"render /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/view.js:126:40",0x9fa196dff78,~
code-creation,LazyCompile,0,0x3d2d2ec3c140,4204,"relative path.js:1225:30",0x19d18d025238,~
code-creation,LazyCompile,0,0x3d2d2ec3d1c0,468,"ExpressHandlebars._getTemplateName /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/express-handlebars.js:319:57",0x2b2e6fa96390,~
code-creation,Stub,15,0x3d2d2ec3d3a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,RegExp,6,0x3d2d2ec3d420,816,".html$"
code-creation,Stub,15,0x3d2d2ec3d760,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x3d2d2ec3d7e0,804,"ExpressHandlebars.getPartials /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/express-handlebars.js:50:52",0x2b2e6fa95c10,~
code-creation,LazyCompile,0,0x3d2d2ec3db20,916," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/express-handlebars.js:54:46",0x1946c3733de0,~
code-creation,LazyCompile,0,0x3d2d2ec3dec0,684,"ExpressHandlebars.getTemplates /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/express-handlebars.js:133:53",0x2b2e6fa95d90,~
tick,0x7f64437620e0,10664947,0,0x7f6443768f19,2,0xe84b10,0x3d2d2ec3e088,0x3d2d2ec3ddfe,0x3d2d2eb80e02,0x3d2d2ec3d9c3,0x3d2d2ebef5e2,0x3d2d2ec3c0de,0x3d2d2ec3bf45,0x3d2d2ec39f24,0x3d2d2ec39531,0x3d2d2ec391fc,0x3d2d2ec34de3,0x3d2d2ec3903e,0x3d2d2ebf78f7,0x3d2d2ec34de3,0x3d2d2ec344af,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec368c6,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec34f6a,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec30ccc,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-creation,LazyCompile,0,0x3d2d2ec3e180,1076,"ExpressHandlebars._getDir /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/express-handlebars.js:252:48",0x2b2e6fa96210,~
code-creation,Stub,15,0x3d2d2ec3e5c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-disable-optimization,"Promise","TryCatchStatement"
code-creation,LazyCompile,0,0x3d2d2ec3e640,1020,"Promise native promise.js:42:23",0x2138f1f74f50,
code-creation,Stub,16,0x3d2d2ec3ea40,700,"CompareICStub"
code-creation,LazyCompile,0,0x3d2d2ec3ed00,324,"PromiseInit native promise.js:76:21",0x2138f1f73db8,~
code-creation,LazyCompile,0,0x3d2d2ec3ee60,532,"PromiseSet native promise.js:61:20",0x2138f1f73c68,~
code-creation,LazyCompile,0,0x3d2d2ec3f080,468,"CreateResolvingFunctions native promise.js:24:34",0x2138f1f73bc0,~
code-creation,LazyCompile,0,0x3d2d2ec3f260,356," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/express-handlebars.js:269:49",0x1946c37349b0,~
code-creation,LazyCompile,0,0x3d2d2ec3f3e0,620,"glob /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/glob/glob.js:64:15",0x2b2e6fa98628,~
code-creation,LazyCompile,0,0x3d2d2ec3f660,2704,"Glob /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/glob/glob.js:115:15",0x2b2e6fa987a8,~
tick,0xddfe15,10666005,0,0x7fff11c7c3c0,2,0xe84b10,0x3d2d2ec3faef,0x3d2d2ec3f632,0x3d2d2ec3f381,0x3d2d2ec3e9b9,0x3d2d2ec3e4df,0x3d2d2ec3e088,0x3d2d2ec3ddfe,0x3d2d2eb80e02,0x3d2d2ec3d9c3,0x3d2d2ebef5e2,0x3d2d2ec3c0de,0x3d2d2ec3bf45,0x3d2d2ec39f24,0x3d2d2ec39531,0x3d2d2ec391fc,0x3d2d2ec34de3,0x3d2d2ec3903e,0x3d2d2ebf78f7,0x3d2d2ec34de3,0x3d2d2ec344af,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec368c6,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec34f6a,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec30ccc,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-creation,LazyCompile,0,0x3d2d2ec40100,4340,"setopts /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/glob/common.js:53:18",0x2b2e6faa83e8,~
code-creation,Handler,4,0x3d2d2ec41200,171,"Object"
code-creation,LazyCompile,0,0x3d2d2ec412c0,756,"setupIgnores /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/glob/common.js:28:23",0x2b2e6faa8268,~
code-creation,LazyCompile,0,0x3d2d2ec415c0,348,"ownProp /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/glob/common.js:11:18",0x2b2e6faa8028,~
code-creation,Handler,4,0x3d2d2ec41720,171,"process"
code-creation,LazyCompile,0,0x3d2d2ec417e0,1604,"Minimatch /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/minimatch/minimatch.js:110:20",0x2b2e6fa9c2e0,~
code-creation,LazyCompile,0,0x3d2d2ec41e40,388,"trim native string.js:364:22",0x2138f1f58078,~
code-creation,LazyCompile,0,0x3d2d2ec41fe0,1660,"make /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/minimatch/minimatch.js:142:15",0x2b2e6fa9c3a0,~
code-creation,LazyCompile,0,0x3d2d2ec42660,952,"parseNegate /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/minimatch/minimatch.js:198:22",0x2b2e6fa9c460,~
code-creation,LazyCompile,0,0x3d2d2ec42a20,1276,"braceExpand /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/minimatch/minimatch.js:233:22",0x2b2e6fa9c520,~
code-creation,RegExp,6,0x3d2d2ec42f20,886,"\\{.*\\}"
tick,0x7f6442ccc6fd,10667099,0,0x0,0,0xee44c0,0x3d2d2ea456f1,0x3d2d2ea43ce4,0x3d2d2ea4362e,0x3d2d2ea433ae,0x3d2d2ec42e59,0x3d2d2ec422b1,0x3d2d2ec41e08,0x3d2d2ec41141,0x3d2d2ec3faef,0x3d2d2ec3f632,0x3d2d2ec3f381,0x3d2d2ec3e9b9,0x3d2d2ec3e4df,0x3d2d2ec3e088,0x3d2d2ec3ddfe,0x3d2d2eb80e02,0x3d2d2ec3d9c3,0x3d2d2ebef5e2,0x3d2d2ec3c0de,0x3d2d2ec3bf45,0x3d2d2ec39f24,0x3d2d2ec39531,0x3d2d2ec391fc,0x3d2d2ec34de3,0x3d2d2ec3903e,0x3d2d2ebf78f7,0x3d2d2ec34de3,0x3d2d2ec344af,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec368c6,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec34f6a,0x3d2d2ec34de3,0x3d2d2ec34be5,0x3d2d2ec344f6,0x3d2d2ec3424e,0x3d2d2ec32300,0x3d2d2ec30ccc,0x3d2d2ec30070,0x3d2d2ec2fd1c,0x3d2d2eb221b3,0x3d2d2eb21cdb,0x3d2d2ec2e07f,0x3d2d2ec2c5ff
code-creation,LazyCompile,0,0x3d2d2ec432a0,180,"Minimatch.debug /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/minimatch/minimatch.js:139:38",0x2b2e6fa9cb20,~
code-creation,LazyCompile,0,0x3d2d2ec43360,260," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/minimatch/minimatch.js:174:43",0x1946c3738510,~
